episode,score,steps,epsilon,q_table_size
9154,11,94,0.010274,13216
9155,12,96,0.010269,13216
9156,10,85,0.010264,13216
9157,15,119,0.010259,13217
9158,16,126,0.010253,13217
9159,9,57,0.010248,13217
9160,13,88,0.010243,13217
9161,9,87,0.010238,13217
9162,6,29,0.010233,13217
9163,8,61,0.010228,13217
9164,23,196,0.010223,13217
9165,17,165,0.010218,13217
9166,19,161,0.010212,13218
9167,20,198,0.010207,13218
9168,24,219,0.010202,13218
9169,3,27,0.010197,13218
9170,13,89,0.010192,13218
9171,18,140,0.010187,13218
9172,8,48,0.010182,13218
9173,18,162,0.010177,13218
9174,19,181,0.010172,13219
9175,24,234,0.010167,13219
9176,18,158,0.010162,13219
9177,17,130,0.010156,13219
9178,24,170,0.010151,13219
9179,23,171,0.010146,13219
9180,18,184,0.010141,13219
9181,8,60,0.010136,13219
9182,23,219,0.010131,13219
9183,21,185,0.010126,13219
9184,29,315,0.010121,13220
9185,12,104,0.010116,13220
9186,26,265,0.010111,13221
9187,18,165,0.010106,13221
9188,10,55,0.010101,13221
9189,16,133,0.010096,13221
9190,18,164,0.010091,13221
9191,7,54,0.010086,13221
9192,16,145,0.010081,13221
9193,21,180,0.010075,13221
9194,16,103,0.010070,13222
9195,16,118,0.010065,13222
9196,13,100,0.010060,13222
9197,11,84,0.010055,13222
9198,9,68,0.010050,13222
9199,13,97,0.010045,13222
9200,14,137,0.010040,13222
9201,20,166,0.010035,13222
9202,32,277,0.010030,13222
9203,8,72,0.010025,13222
9204,6,45,0.010020,13222
9205,21,139,0.010015,13223
9206,9,61,0.010010,13223
9207,4,38,0.010005,13223
9208,10,65,0.010000,13223
9209,11,72,0.010000,13223
9210,16,116,0.010000,13223
9211,0,6,0.010000,13223
9212,27,254,0.010000,13224
9213,21,194,0.010000,13224
9214,12,106,0.010000,13224
9215,21,209,0.010000,13224
9216,12,114,0.010000,13224
9217,16,118,0.010000,13225
9218,8,82,0.010000,13225
9219,18,133,0.010000,13225
9220,22,219,0.010000,13225
9221,20,145,0.010000,13225
9222,24,231,0.010000,13225
9223,12,112,0.010000,13226
9224,14,101,0.010000,13226
9225,22,201,0.010000,13226
9226,17,147,0.010000,13226
9227,16,120,0.010000,13226
9228,18,163,0.010000,13226
9229,14,116,0.010000,13226
9230,16,140,0.010000,13226
9231,13,97,0.010000,13226
9232,7,58,0.010000,13227
9233,13,113,0.010000,13227
9234,11,73,0.010000,13227
9235,20,193,0.010000,13228
9236,17,115,0.010000,13228
9237,20,162,0.010000,13229
9238,11,136,0.010000,13229
9239,25,204,0.010000,13229
9240,20,207,0.010000,13229
9241,14,113,0.010000,13229
9242,17,158,0.010000,13229
9243,23,201,0.010000,13230
9244,19,176,0.010000,13230
9245,21,222,0.010000,13230
9246,14,118,0.010000,13230
9247,13,137,0.010000,13230
9248,14,123,0.010000,13230
9249,15,97,0.010000,13230
9250,5,34,0.010000,13230
9251,14,118,0.010000,13230
9252,24,310,0.010000,13230
9253,17,141,0.010000,13231
9254,23,157,0.010000,13232
9255,26,228,0.010000,13232
9256,7,71,0.010000,13232
9257,18,158,0.010000,13232
9258,9,71,0.010000,13232
9259,16,151,0.010000,13232
9260,9,68,0.010000,13232
9261,10,79,0.010000,13232
9262,15,140,0.010000,13232
9263,13,125,0.010000,13232
9264,10,66,0.010000,13232
9265,21,155,0.010000,13233
9266,21,188,0.010000,13233
9267,16,136,0.010000,13233
9268,11,88,0.010000,13233
9269,9,76,0.010000,13233
9270,21,165,0.010000,13233
9271,1,14,0.010000,13233
9272,17,133,0.010000,13233
9273,22,200,0.010000,13233
9274,21,189,0.010000,13233
9275,28,260,0.010000,13233
9276,13,113,0.010000,13233
9277,14,157,0.010000,13233
9278,13,112,0.010000,13233
9279,9,79,0.010000,13234
9280,22,205,0.010000,13234
9281,17,135,0.010000,13234
9282,16,131,0.010000,13234
9283,19,151,0.010000,13235
9284,2,13,0.010000,13235
9285,21,177,0.010000,13235
9286,11,94,0.010000,13235
9287,9,65,0.010000,13235
9288,18,142,0.010000,13235
9289,19,118,0.010000,13235
9290,0,6,0.010000,13235
9291,19,183,0.010000,13235
9292,15,153,0.010000,13235
9293,18,176,0.010000,13235
9294,7,63,0.010000,13235
9295,11,92,0.010000,13235
9296,17,168,0.010000,13235
9297,17,135,0.010000,13235
9298,16,134,0.010000,13235
9299,15,92,0.010000,13235
9300,18,141,0.010000,13235
9301,11,84,0.010000,13235
9302,8,43,0.010000,13235
9303,15,132,0.010000,13235
9304,16,132,0.010000,13235
9305,19,128,0.010000,13235
9306,9,74,0.010000,13235
9307,14,99,0.010000,13235
9308,22,189,0.010000,13235
9309,10,73,0.010000,13235
9310,16,159,0.010000,13235
9311,9,74,0.010000,13236
9312,15,116,0.010000,13236
9313,6,51,0.010000,13236
9314,12,80,0.010000,13236
9315,21,171,0.010000,13237
9316,24,269,0.010000,13237
9317,21,181,0.010000,13237
9318,18,168,0.010000,13237
9319,15,119,0.010000,13237
9320,10,74,0.010000,13237
9321,9,38,0.010000,13238
9322,20,194,0.010000,13238
9323,12,72,0.010000,13238
9324,17,121,0.010000,13238
9325,11,100,0.010000,13239
9326,19,134,0.010000,13239
9327,9,62,0.010000,13239
9328,16,102,0.010000,13239
9329,7,58,0.010000,13239
9330,8,49,0.010000,13239
9331,25,200,0.010000,13240
9332,19,148,0.010000,13240
9333,26,261,0.010000,13240
9334,3,23,0.010000,13240
9335,20,141,0.010000,13240
9336,19,167,0.010000,13240
9337,12,91,0.010000,13240
9338,20,186,0.010000,13240
9339,10,76,0.010000,13240
9340,13,100,0.010000,13240
9341,16,143,0.010000,13240
9342,17,161,0.010000,13240
9343,4,27,0.010000,13240
9344,14,164,0.010000,13240
9345,3,27,0.010000,13240
9346,13,92,0.010000,13240
9347,17,153,0.010000,13240
9348,17,171,0.010000,13240
9349,19,146,0.010000,13240
9350,15,153,0.010000,13241
9351,6,38,0.010000,13242
9352,19,147,0.010000,13243
9353,20,171,0.010000,13243
9354,13,124,0.010000,13243
9355,18,140,0.010000,13243
9356,17,133,0.010000,13243
9357,14,121,0.010000,13243
9358,16,125,0.010000,13243
9359,9,71,0.010000,13243
9360,9,59,0.010000,13243
9361,16,121,0.010000,13243
9362,22,212,0.010000,13243
9363,15,124,0.010000,13243
9364,26,204,0.010000,13243
9365,11,96,0.010000,13243
9366,15,143,0.010000,13243
9367,6,65,0.010000,13243
9368,20,134,0.010000,13243
9369,20,210,0.010000,13243
9370,12,86,0.010000,13243
9371,12,123,0.010000,13243
9372,17,151,0.010000,13243
9373,13,93,0.010000,13243
9374,13,115,0.010000,13243
9375,14,149,0.010000,13243
9376,14,115,0.010000,13243
9377,19,142,0.010000,13243
9378,20,156,0.010000,13243
9379,8,73,0.010000,13243
9380,17,156,0.010000,13243
9381,23,263,0.010000,13243
9382,8,65,0.010000,13243
9383,12,110,0.010000,13243
9384,14,96,0.010000,13244
9385,7,66,0.010000,13244
9386,19,181,0.010000,13244
9387,9,75,0.010000,13244
9388,11,81,0.010000,13244
9389,24,243,0.010000,13244
9390,17,172,0.010000,13244
9391,26,235,0.010000,13245
9392,16,165,0.010000,13245
9393,19,161,0.010000,13245
9394,19,167,0.010000,13245
9395,17,150,0.010000,13245
9396,25,202,0.010000,13245
9397,19,138,0.010000,13245
9398,13,88,0.010000,13245
9399,9,83,0.010000,13246
9400,17,148,0.010000,13246
9401,19,146,0.010000,13246
9402,20,167,0.010000,13246
9403,9,81,0.010000,13246
9404,4,34,0.010000,13246
9405,21,173,0.010000,13247
9406,26,250,0.010000,13247
9407,7,44,0.010000,13247
9408,17,131,0.010000,13247
9409,18,171,0.010000,13248
9410,17,170,0.010000,13249
9411,14,87,0.010000,13249
9412,18,180,0.010000,13249
9413,13,113,0.010000,13250
9414,18,144,0.010000,13250
9415,11,91,0.010000,13251
9416,23,224,0.010000,13252
9417,7,42,0.010000,13252
9418,5,53,0.010000,13252
9419,21,201,0.010000,13252
9420,14,108,0.010000,13252
9421,12,87,0.010000,13252
9422,11,83,0.010000,13252
9423,20,206,0.010000,13252
9424,20,203,0.010000,13252
9425,23,233,0.010000,13253
9426,23,202,0.010000,13254
9427,17,177,0.010000,13254
9428,15,131,0.010000,13254
9429,4,31,0.010000,13254
9430,6,47,0.010000,13254
9431,19,192,0.010000,13254
9432,13,114,0.010000,13254
9433,21,167,0.010000,13254
9434,20,181,0.010000,13254
9435,9,59,0.010000,13254
9436,8,77,0.010000,13254
9437,16,143,0.010000,13254
9438,16,127,0.010000,13254
9439,7,51,0.010000,13254
9440,18,148,0.010000,13254
9441,16,165,0.010000,13255
9442,17,167,0.010000,13256
9443,14,136,0.010000,13256
9444,12,102,0.010000,13256
9445,19,144,0.010000,13256
9446,22,168,0.010000,13256
9447,20,112,0.010000,13256
9448,12,114,0.010000,13256
9449,18,158,0.010000,13256
9450,21,171,0.010000,13256
9451,16,150,0.010000,13256
9452,5,35,0.010000,13256
9453,2,13,0.010000,13256
9454,11,97,0.010000,13256
9455,20,180,0.010000,13256
9456,6,49,0.010000,13256
9457,14,129,0.010000,13256
9458,12,96,0.010000,13256
9459,28,258,0.010000,13256
9460,17,111,0.010000,13256
9461,12,107,0.010000,13256
9462,13,91,0.010000,13256
9463,6,54,0.010000,13256
9464,5,37,0.010000,13256
9465,11,95,0.010000,13256
9466,18,162,0.010000,13256
9467,15,125,0.010000,13256
9468,12,99,0.010000,13256
9469,16,148,0.010000,13256
9470,10,87,0.010000,13256
9471,12,84,0.010000,13256
9472,7,45,0.010000,13257
9473,16,117,0.010000,13257
9474,8,83,0.010000,13257
9475,0,8,0.010000,13257
9476,19,136,0.010000,13257
9477,16,111,0.010000,13257
9478,13,113,0.010000,13257
9479,8,58,0.010000,13257
9480,20,205,0.010000,13257
9481,22,219,0.010000,13257
9482,17,199,0.010000,13257
9483,11,90,0.010000,13257
9484,15,145,0.010000,13257
9485,14,117,0.010000,13257
9486,9,64,0.010000,13257
9487,17,137,0.010000,13257
9488,24,216,0.010000,13258
9489,20,234,0.010000,13258
9490,20,194,0.010000,13258
9491,8,76,0.010000,13258
9492,7,41,0.010000,13258
9493,11,82,0.010000,13258
9494,17,151,0.010000,13258
9495,10,69,0.010000,13258
9496,13,96,0.010000,13258
9497,8,67,0.010000,13258
9498,12,94,0.010000,13258
9499,7,49,0.010000,13258
9500,11,79,0.010000,13258
9501,25,216,0.010000,13258
9502,12,94,0.010000,13258
9503,12,84,0.010000,13258
9504,15,146,0.010000,13258
9505,15,102,0.010000,13258
9506,24,189,0.010000,13258
9507,16,151,0.010000,13258
9508,12,112,0.010000,13258
9509,7,59,0.010000,13258
9510,21,171,0.010000,13258
9511,12,113,0.010000,13258
9512,10,84,0.010000,13258
9513,10,74,0.010000,13258
9514,10,97,0.010000,13258
9515,7,55,0.010000,13258
9516,21,197,0.010000,13258
9517,16,108,0.010000,13258
9518,16,147,0.010000,13258
9519,17,150,0.010000,13258
9520,8,50,0.010000,13259
9521,25,223,0.010000,13259
9522,16,154,0.010000,13259
9523,10,67,0.010000,13259
9524,16,123,0.010000,13260
9525,18,157,0.010000,13260
9526,14,155,0.010000,13260
9527,22,159,0.010000,13260
9528,9,67,0.010000,13260
9529,22,169,0.010000,13260
9530,11,82,0.010000,13260
9531,20,177,0.010000,13260
9532,8,74,0.010000,13260
9533,12,110,0.010000,13260
9534,12,90,0.010000,13260
9535,13,103,0.010000,13260
9536,10,104,0.010000,13260
9537,11,88,0.010000,13260
9538,13,101,0.010000,13260
9539,18,174,0.010000,13260
9540,13,87,0.010000,13260
9541,11,103,0.010000,13260
9542,12,119,0.010000,13260
9543,8,76,0.010000,13260
9544,22,220,0.010000,13260
9545,29,227,0.010000,13260
9546,10,96,0.010000,13260
9547,3,27,0.010000,13260
9548,24,211,0.010000,13260
9549,14,143,0.010000,13260
9550,19,137,0.010000,13260
9551,13,97,0.010000,13260
9552,23,224,0.010000,13260
9553,20,177,0.010000,13260
9554,14,121,0.010000,13261
9555,10,67,0.010000,13262
9556,12,89,0.010000,13262
9557,17,162,0.010000,13262
9558,18,127,0.010000,13262
9559,17,142,0.010000,13262
9560,26,205,0.010000,13262
9561,13,96,0.010000,13263
9562,23,172,0.010000,13263
9563,17,132,0.010000,13264
9564,15,133,0.010000,13264
9565,31,308,0.010000,13265
9566,13,118,0.010000,13265
9567,11,55,0.010000,13265
9568,17,129,0.010000,13266
9569,17,130,0.010000,13266
9570,14,108,0.010000,13266
9571,25,227,0.010000,13266
9572,7,47,0.010000,13266
9573,28,235,0.010000,13266
9574,25,190,0.010000,13267
9575,9,73,0.010000,13267
9576,18,170,0.010000,13267
9577,11,97,0.010000,13267
9578,23,267,0.010000,13267
9579,22,212,0.010000,13268
9580,19,141,0.010000,13268
9581,31,309,0.010000,13270
9582,8,49,0.010000,13270
9583,14,106,0.010000,13270
9584,23,174,0.010000,13270
9585,22,179,0.010000,13270
9586,16,109,0.010000,13270
9587,14,122,0.010000,13271
9588,15,132,0.010000,13271
9589,12,92,0.010000,13271
9590,34,272,0.010000,13271
9591,8,44,0.010000,13271
9592,19,191,0.010000,13271
9593,11,79,0.010000,13271
9594,17,162,0.010000,13271
9595,19,136,0.010000,13271
9596,11,69,0.010000,13271
9597,17,153,0.010000,13271
9598,10,74,0.010000,13271
9599,29,326,0.010000,13271
9600,13,92,0.010000,13271
9601,21,229,0.010000,13271
9602,12,96,0.010000,13271
9603,12,115,0.010000,13271
9604,14,100,0.010000,13271
9605,23,203,0.010000,13271
9606,16,133,0.010000,13271
9607,17,162,0.010000,13271
9608,21,191,0.010000,13271
9609,16,140,0.010000,13271
9610,13,120,0.010000,13271
9611,23,185,0.010000,13271
9612,27,242,0.010000,13271
9613,18,152,0.010000,13271
9614,20,197,0.010000,13271
9615,19,140,0.010000,13271
9616,13,119,0.010000,13271
9617,28,261,0.010000,13271
9618,6,50,0.010000,13271
9619,16,109,0.010000,13271
9620,21,233,0.010000,13272
9621,16,127,0.010000,13272
9622,18,159,0.010000,13272
9623,16,151,0.010000,13272
9624,20,160,0.010000,13273
9625,20,202,0.010000,13273
9626,13,87,0.010000,13274
9627,15,126,0.010000,13274
9628,18,137,0.010000,13274
9629,8,69,0.010000,13274
9630,6,36,0.010000,13274
9631,17,127,0.010000,13274
9632,18,134,0.010000,13274
9633,9,72,0.010000,13274
9634,21,211,0.010000,13274
9635,22,243,0.010000,13274
9636,10,80,0.010000,13274
9637,10,91,0.010000,13274
9638,16,149,0.010000,13275
9639,16,139,0.010000,13275
9640,18,169,0.010000,13275
9641,6,37,0.010000,13275
9642,1,13,0.010000,13275
9643,22,177,0.010000,13275
9644,17,165,0.010000,13275
9645,16,112,0.010000,13275
9646,15,128,0.010000,13275
9647,9,58,0.010000,13275
9648,25,213,0.010000,13275
9649,10,50,0.010000,13275
9650,17,146,0.010000,13275
9651,14,87,0.010000,13275
9652,27,191,0.010000,13276
9653,12,95,0.010000,13276
9654,7,43,0.010000,13276
9655,16,149,0.010000,13276
9656,15,110,0.010000,13276
9657,7,60,0.010000,13276
9658,29,250,0.010000,13276
9659,12,80,0.010000,13276
9660,15,125,0.010000,13276
9661,14,129,0.010000,13277
9662,22,219,0.010000,13277
9663,13,90,0.010000,13277
9664,15,144,0.010000,13277
9665,24,214,0.010000,13277
9666,16,128,0.010000,13277
9667,6,44,0.010000,13277
9668,16,140,0.010000,13277
9669,15,120,0.010000,13277
9670,19,228,0.010000,13277
9671,11,93,0.010000,13277
9672,11,85,0.010000,13277
9673,16,128,0.010000,13278
9674,17,151,0.010000,13278
9675,18,172,0.010000,13278
9676,18,137,0.010000,13278
9677,20,189,0.010000,13278
9678,9,77,0.010000,13278
9679,19,151,0.010000,13278
9680,4,32,0.010000,13278
9681,14,130,0.010000,13278
9682,11,112,0.010000,13278
9683,12,116,0.010000,13278
9684,4,28,0.010000,13278
9685,22,171,0.010000,13278
9686,13,106,0.010000,13280
9687,30,363,0.010000,13280
9688,12,97,0.010000,13280
9689,14,116,0.010000,13280
9690,12,92,0.010000,13280
9691,15,128,0.010000,13280
9692,20,147,0.010000,13280
9693,20,187,0.010000,13280
9694,23,238,0.010000,13280
9695,18,144,0.010000,13280
9696,19,149,0.010000,13280
9697,16,140,0.010000,13280
9698,25,242,0.010000,13281
9699,20,150,0.010000,13281
9700,10,135,0.010000,13281
9701,10,73,0.010000,13281
9702,19,166,0.010000,13281
9703,21,210,0.010000,13281
9704,18,153,0.010000,13282
9705,22,242,0.010000,13282
9706,15,115,0.010000,13282
9707,11,83,0.010000,13282
9708,19,159,0.010000,13282
9709,21,201,0.010000,13282
9710,26,232,0.010000,13282
9711,17,132,0.010000,13282
9712,12,137,0.010000,13282
9713,15,98,0.010000,13282
9714,22,188,0.010000,13282
9715,10,68,0.010000,13283
9716,15,130,0.010000,13283
9717,23,239,0.010000,13283
9718,9,59,0.010000,13283
9719,29,252,0.010000,13283
9720,19,170,0.010000,13283
9721,13,93,0.010000,13283
9722,26,237,0.010000,13284
9723,16,132,0.010000,13284
9724,19,171,0.010000,13284
9725,17,148,0.010000,13284
9726,16,128,0.010000,13284
9727,19,220,0.010000,13284
9728,9,63,0.010000,13284
9729,15,116,0.010000,13284
9730,8,52,0.010000,13284
9731,17,152,0.010000,13284
9732,21,162,0.010000,13285
9733,20,162,0.010000,13285
9734,17,141,0.010000,13285
9735,8,76,0.010000,13286
9736,22,191,0.010000,13286
9737,25,196,0.010000,13286
9738,13,90,0.010000,13286
9739,22,190,0.010000,13287
9740,14,133,0.010000,13287
9741,17,144,0.010000,13287
9742,6,46,0.010000,13287
9743,15,117,0.010000,13287
9744,3,27,0.010000,13287
9745,4,40,0.010000,13287
9746,14,101,0.010000,13287
9747,25,241,0.010000,13287
9748,9,92,0.010000,13287
9749,20,155,0.010000,13287
9750,12,78,0.010000,13287
9751,10,95,0.010000,13287
9752,12,78,0.010000,13287
9753,23,170,0.010000,13287
9754,20,194,0.010000,13287
9755,14,109,0.010000,13287
9756,11,75,0.010000,13287
9757,20,151,0.010000,13287
9758,16,125,0.010000,13287
9759,19,155,0.010000,13287
9760,14,131,0.010000,13287
9761,15,147,0.010000,13287
9762,20,156,0.010000,13287
9763,11,101,0.010000,13287
9764,16,130,0.010000,13287
9765,5,34,0.010000,13287
9766,15,104,0.010000,13287
9767,6,35,0.010000,13287
9768,6,49,0.010000,13287
9769,13,78,0.010000,13287
9770,19,172,0.010000,13288
9771,12,104,0.010000,13288
9772,26,290,0.010000,13288
9773,21,178,0.010000,13288
9774,11,66,0.010000,13288
9775,14,153,0.010000,13288
9776,18,166,0.010000,13288
9777,10,66,0.010000,13288
9778,3,23,0.010000,13288
9779,12,81,0.010000,13288
9780,9,70,0.010000,13288
9781,13,111,0.010000,13288
9782,17,148,0.010000,13288
9783,31,304,0.010000,13288
9784,14,144,0.010000,13288
9785,22,211,0.010000,13288
9786,20,211,0.010000,13289
9787,8,65,0.010000,13289
9788,14,135,0.010000,13290
9789,17,121,0.010000,13290
9790,15,139,0.010000,13290
9791,10,70,0.010000,13290
9792,25,264,0.010000,13290
9793,11,68,0.010000,13290
9794,13,121,0.010000,13290
9795,16,126,0.010000,13290
9796,18,155,0.010000,13290
9797,14,124,0.010000,13290
9798,14,110,0.010000,13290
9799,11,88,0.010000,13290
9800,17,139,0.010000,13290
9801,10,59,0.010000,13290
9802,13,98,0.010000,13290
9803,29,240,0.010000,13290
9804,16,100,0.010000,13290
9805,20,172,0.010000,13290
9806,12,99,0.010000,13290
9807,26,223,0.010000,13291
9808,4,25,0.010000,13291
9809,24,238,0.010000,13292
9810,15,117,0.010000,13292
9811,20,125,0.010000,13292
9812,14,119,0.010000,13292
9813,10,82,0.010000,13292
9814,8,58,0.010000,13292
9815,28,271,0.010000,13292
9816,12,99,0.010000,13292
9817,29,269,0.010000,13292
9818,19,153,0.010000,13292
9819,15,96,0.010000,13292
9820,7,48,0.010000,13292
9821,25,215,0.010000,13292
9822,15,129,0.010000,13292
9823,16,186,0.010000,13292
9824,11,76,0.010000,13292
9825,21,156,0.010000,13292
9826,11,94,0.010000,13292
9827,13,157,0.010000,13292
9828,18,184,0.010000,13292
9829,14,129,0.010000,13292
9830,18,155,0.010000,13292
9831,22,206,0.010000,13292
9832,24,243,0.010000,13292
9833,22,169,0.010000,13292
9834,14,117,0.010000,13292
9835,17,163,0.010000,13292
9836,16,133,0.010000,13292
9837,18,186,0.010000,13294
9838,13,87,0.010000,13294
9839,20,171,0.010000,13294
9840,32,302,0.010000,13295
9841,3,22,0.010000,13295
9842,8,76,0.010000,13295
9843,12,111,0.010000,13295
9844,13,88,0.010000,13295
9845,14,117,0.010000,13295
9846,14,142,0.010000,13295
9847,8,66,0.010000,13295
9848,5,30,0.010000,13296
9849,10,83,0.010000,13296
9850,29,315,0.010000,13296
9851,8,50,0.010000,13296
9852,22,197,0.010000,13296
9853,8,67,0.010000,13296
9854,12,109,0.010000,13296
9855,20,184,0.010000,13296
9856,6,50,0.010000,13296
9857,9,66,0.010000,13296
9858,17,136,0.010000,13296
9859,20,148,0.010000,13296
9860,10,92,0.010000,13296
9861,15,138,0.010000,13296
9862,13,106,0.010000,13296
9863,21,177,0.010000,13299
9864,18,133,0.010000,13299
9865,17,174,0.010000,13299
9866,10,80,0.010000,13299
9867,9,61,0.010000,13299
9868,24,206,0.010000,13299
9869,11,96,0.010000,13300
9870,20,183,0.010000,13300
9871,16,159,0.010000,13300
9872,9,70,0.010000,13300
9873,18,179,0.010000,13300
9874,13,112,0.010000,13300
9875,19,138,0.010000,13300
9876,16,128,0.010000,13300
9877,13,101,0.010000,13300
9878,10,79,0.010000,13301
9879,26,273,0.010000,13302
9880,10,69,0.010000,13302
9881,25,181,0.010000,13302
9882,17,181,0.010000,13302
9883,15,124,0.010000,13302
9884,17,163,0.010000,13302
9885,20,177,0.010000,13303
9886,18,158,0.010000,13303
9887,16,165,0.010000,13303
9888,11,92,0.010000,13303
9889,13,92,0.010000,13303
9890,17,136,0.010000,13303
9891,12,136,0.010000,13303
9892,23,201,0.010000,13303
9893,6,46,0.010000,13303
9894,22,206,0.010000,13304
9895,14,127,0.010000,13304
9896,29,254,0.010000,13304
9897,17,161,0.010000,13305
9898,7,54,0.010000,13305
9899,12,137,0.010000,13305
9900,15,116,0.010000,13305
9901,20,161,0.010000,13305
9902,6,56,0.010000,13305
9903,11,74,0.010000,13306
9904,10,99,0.010000,13306
9905,16,117,0.010000,13307
9906,10,70,0.010000,13307
9907,15,98,0.010000,13307
9908,11,104,0.010000,13307
9909,15,115,0.010000,13307
9910,10,101,0.010000,13308
9911,20,158,0.010000,13308
9912,13,102,0.010000,13308
9913,9,81,0.010000,13308
9914,12,85,0.010000,13308
9915,18,180,0.010000,13308
9916,14,114,0.010000,13308
9917,13,129,0.010000,13308
9918,31,281,0.010000,13308
9919,26,175,0.010000,13309
9920,27,196,0.010000,13309
9921,11,84,0.010000,13309
9922,23,151,0.010000,13309
9923,16,134,0.010000,13309
