epizod,wynik,kroki,epsilon,rozmiar_tablicy_q
14387,9,75,0.010000,10854
14388,19,183,0.010000,10854
14389,16,150,0.010000,10854
14390,10,88,0.010000,10854
14391,11,78,0.010000,10854
14392,11,76,0.010000,10855
14393,15,108,0.010000,10856
14394,18,152,0.010000,10856
14395,6,34,0.010000,10856
14396,13,108,0.010000,10856
14397,10,67,0.010000,10856
14398,24,157,0.010000,10856
14399,14,116,0.010000,10856
14400,15,78,0.010000,10857
14401,28,272,0.010000,10857
14402,13,123,0.010000,10859
14403,11,83,0.010000,10860
14404,15,120,0.010000,10860
14405,6,57,0.010000,10860
14406,8,60,0.010000,10860
14407,13,111,0.010000,10860
14408,14,100,0.010000,10860
14409,9,66,0.010000,10860
14410,8,60,0.010000,10860
14411,18,158,0.010000,10860
14412,15,110,0.010000,10860
14413,15,121,0.010000,10860
14414,15,125,0.010000,10860
14415,9,52,0.010000,10860
14416,12,76,0.010000,10860
14417,11,81,0.010000,10860
14418,18,164,0.010000,10860
14419,6,39,0.010000,10860
14420,15,141,0.010000,10862
14421,12,92,0.010000,10862
14422,0,7,0.010000,10862
14423,5,37,0.010000,10862
14424,17,137,0.010000,10862
14425,14,100,0.010000,10862
14426,21,190,0.010000,10862
14427,13,135,0.010000,10862
14428,23,166,0.010000,10862
14429,29,254,0.010000,10862
14430,18,137,0.010000,10862
14431,9,65,0.010000,10862
14432,16,156,0.010000,10862
14433,13,118,0.010000,10862
14434,21,179,0.010000,10862
14435,14,98,0.010000,10863
14436,8,57,0.010000,10863
14437,18,142,0.010000,10863
14438,13,84,0.010000,10863
14439,23,182,0.010000,10864
14440,20,197,0.010000,10864
14441,14,96,0.010000,10865
14442,2,9,0.010000,10865
14443,7,52,0.010000,10866
14444,16,139,0.010000,10866
14445,12,97,0.010000,10866
14446,15,131,0.010000,10866
14447,24,187,0.010000,10866
14448,10,74,0.010000,10866
14449,22,213,0.010000,10866
14450,16,120,0.010000,10866
14451,25,204,0.010000,10866
14452,20,174,0.010000,10866
14453,18,140,0.010000,10868
14454,13,129,0.010000,10869
14455,12,97,0.010000,10870
14456,18,157,0.010000,10871
14457,16,134,0.010000,10871
14458,8,63,0.010000,10871
14459,13,106,0.010000,10871
14460,19,174,0.010000,10872
14461,17,147,0.010000,10872
14462,14,102,0.010000,10873
14463,3,25,0.010000,10873
14464,17,111,0.010000,10874
14465,16,130,0.010000,10874
14466,24,222,0.010000,10874
14467,14,106,0.010000,10874
14468,19,143,0.010000,10874
14469,18,149,0.010000,10874
14470,24,217,0.010000,10875
14471,16,155,0.010000,10875
14472,18,154,0.010000,10875
14473,20,157,0.010000,10876
14474,26,234,0.010000,10876
14475,20,178,0.010000,10876
14476,11,88,0.010000,10876
14477,7,61,0.010000,10876
14478,12,65,0.010000,10876
14479,14,87,0.010000,10877
14480,11,84,0.010000,10877
14481,10,47,0.010000,10878
14482,11,81,0.010000,10879
14483,17,164,0.010000,10879
14484,22,238,0.010000,10880
14485,16,128,0.010000,10880
14486,17,127,0.010000,10880
14487,16,123,0.010000,10880
14488,15,112,0.010000,10880
14489,11,97,0.010000,10880
14490,15,98,0.010000,10880
14491,14,123,0.010000,10880
14492,12,83,0.010000,10881
14493,21,138,0.010000,10881
14494,14,107,0.010000,10881
14495,7,40,0.010000,10881
14496,11,95,0.010000,10882
14497,15,101,0.010000,10883
14498,12,97,0.010000,10883
14499,17,144,0.010000,10883
14500,15,121,0.010000,10883
14501,8,64,0.010000,10883
14502,21,176,0.010000,10883
14503,18,142,0.010000,10883
14504,21,167,0.010000,10883
14505,7,34,0.010000,10884
14506,18,116,0.010000,10884
14507,12,99,0.010000,10884
14508,19,145,0.010000,10884
14509,18,144,0.010000,10885
14510,15,99,0.010000,10886
14511,24,239,0.010000,10886
14512,8,56,0.010000,10886
14513,24,200,0.010000,10886
14514,20,140,0.010000,10887
14515,17,137,0.010000,10887
14516,13,123,0.010000,10887
14517,7,56,0.010000,10887
14518,19,121,0.010000,10887
14519,6,36,0.010000,10888
14520,11,89,0.010000,10888
14521,14,120,0.010000,10888
14522,13,88,0.010000,10888
14523,15,118,0.010000,10888
14524,30,191,0.010000,10888
14525,15,106,0.010000,10888
14526,28,261,0.010000,10889
14527,15,86,0.010000,10889
14528,13,101,0.010000,10889
14529,15,149,0.010000,10890
14530,18,157,0.010000,10890
14531,12,119,0.010000,10890
14532,11,89,0.010000,10890
14533,22,203,0.010000,10890
14534,11,83,0.010000,10890
14535,19,145,0.010000,10890
14536,7,42,0.010000,10890
14537,16,108,0.010000,10890
14538,12,97,0.010000,10890
14539,21,187,0.010000,10891
14540,11,90,0.010000,10891
14541,18,194,0.010000,10891
14542,30,275,0.010000,10893
14543,8,52,0.010000,10894
14544,8,66,0.010000,10894
14545,11,93,0.010000,10894
14546,17,166,0.010000,10894
14547,21,175,0.010000,10895
14548,9,61,0.010000,10895
14549,14,135,0.010000,10895
14550,14,112,0.010000,10895
14551,8,66,0.010000,10895
14552,6,48,0.010000,10895
14553,11,94,0.010000,10895
14554,19,156,0.010000,10895
14555,20,183,0.010000,10895
14556,13,115,0.010000,10896
14557,21,174,0.010000,10896
14558,9,56,0.010000,10897
14559,12,90,0.010000,10897
14560,24,221,0.010000,10897
14561,6,49,0.010000,10897
14562,12,110,0.010000,10897
14563,7,60,0.010000,10897
14564,8,57,0.010000,10898
14565,7,58,0.010000,10898
14566,11,102,0.010000,10898
14567,14,134,0.010000,10898
14568,13,84,0.010000,10898
14569,15,121,0.010000,10899
14570,12,100,0.010000,10899
14571,15,143,0.010000,10900
14572,10,73,0.010000,10901
14573,17,161,0.010000,10901
14574,4,34,0.010000,10901
14575,20,178,0.010000,10902
14576,15,91,0.010000,10902
14577,7,53,0.010000,10903
14578,13,66,0.010000,10904
14579,15,117,0.010000,10904
14580,16,159,0.010000,10904
14581,22,166,0.010000,10904
14582,16,165,0.010000,10905
14583,20,140,0.010000,10905
14584,17,119,0.010000,10905
14585,13,100,0.010000,10905
14586,15,142,0.010000,10905
14587,9,80,0.010000,10905
14588,19,185,0.010000,10905
14589,13,97,0.010000,10905
14590,9,79,0.010000,10905
14591,5,44,0.010000,10905
14592,23,207,0.010000,10908
14593,9,62,0.010000,10909
14594,6,50,0.010000,10909
14595,15,85,0.010000,10910
14596,20,160,0.010000,10910
14597,17,139,0.010000,10910
14598,18,183,0.010000,10910
14599,9,81,0.010000,10910
14600,15,109,0.010000,10910
14601,15,143,0.010000,10910
14602,11,95,0.010000,10910
14603,16,122,0.010000,10910
14604,9,52,0.010000,10910
14605,24,224,0.010000,10910
14606,20,184,0.010000,10910
14607,0,7,0.010000,10910
14608,15,112,0.010000,10910
14609,19,194,0.010000,10910
14610,20,162,0.010000,10911
14611,19,141,0.010000,10913
14612,18,122,0.010000,10913
14613,21,194,0.010000,10914
14614,23,221,0.010000,10914
14615,16,147,0.010000,10915
14616,19,162,0.010000,10916
14617,15,110,0.010000,10916
14618,10,80,0.010000,10917
14619,27,201,0.010000,10918
14620,17,137,0.010000,10919
14621,11,65,0.010000,10919
14622,22,203,0.010000,10920
14623,11,84,0.010000,10920
14624,6,45,0.010000,10920
14625,15,134,0.010000,10920
14626,20,169,0.010000,10920
14627,24,230,0.010000,10920
14628,17,130,0.010000,10920
14629,16,131,0.010000,10921
14630,9,73,0.010000,10921
14631,12,99,0.010000,10921
14632,10,76,0.010000,10921
14633,26,184,0.010000,10922
14634,11,99,0.010000,10922
14635,4,21,0.010000,10922
14636,10,87,0.010000,10922
14637,10,72,0.010000,10922
14638,21,144,0.010000,10923
14639,8,50,0.010000,10923
14640,11,90,0.010000,10924
14641,13,94,0.010000,10924
14642,19,150,0.010000,10924
14643,21,225,0.010000,10924
14644,9,63,0.010000,10924
14645,17,132,0.010000,10924
14646,13,101,0.010000,10924
14647,20,185,0.010000,10924
14648,7,61,0.010000,10924
14649,13,88,0.010000,10924
14650,7,46,0.010000,10925
14651,10,79,0.010000,10925
14652,18,159,0.010000,10925
14653,29,215,0.010000,10925
14654,17,117,0.010000,10925
14655,6,59,0.010000,10925
14656,11,83,0.010000,10925
14657,23,187,0.010000,10926
14658,7,46,0.010000,10926
14659,10,63,0.010000,10926
14660,20,144,0.010000,10928
14661,6,52,0.010000,10929
14662,11,95,0.010000,10929
14663,29,279,0.010000,10929
14664,18,183,0.010000,10930
14665,16,113,0.010000,10930
14666,20,202,0.010000,10931
14667,16,124,0.010000,10932
14668,13,87,0.010000,10932
14669,16,117,0.010000,10933
14670,14,117,0.010000,10933
14671,11,97,0.010000,10933
14672,15,99,0.010000,10934
14673,23,179,0.010000,10935
14674,20,163,0.010000,10935
14675,12,95,0.010000,10935
14676,14,84,0.010000,10935
14677,16,124,0.010000,10935
14678,5,66,0.010000,10936
14679,9,56,0.010000,10936
14680,10,66,0.010000,10936
14681,10,66,0.010000,10936
14682,17,140,0.010000,10936
14683,10,80,0.010000,10936
14684,13,85,0.010000,10936
14685,15,112,0.010000,10938
14686,27,180,0.010000,10939
14687,8,64,0.010000,10940
14688,9,66,0.010000,10940
14689,26,208,0.010000,10942
14690,17,151,0.010000,10942
14691,9,70,0.010000,10942
14692,18,159,0.010000,10942
14693,11,101,0.010000,10942
14694,8,54,0.010000,10942
14695,15,120,0.010000,10944
14696,17,114,0.010000,10944
14697,15,104,0.010000,10945
14698,12,81,0.010000,10945
14699,2,11,0.010000,10945
14700,12,104,0.010000,10945
14701,24,221,0.010000,10946
14702,17,139,0.010000,10946
14703,14,113,0.010000,10946
14704,18,133,0.010000,10946
14705,25,205,0.010000,10947
14706,15,147,0.010000,10948
14707,24,191,0.010000,10949
14708,13,121,0.010000,10950
14709,13,118,0.010000,10950
14710,16,173,0.010000,10953
14711,23,185,0.010000,10953
14712,12,109,0.010000,10953
14713,15,114,0.010000,10953
14714,17,126,0.010000,10954
14715,15,102,0.010000,10954
14716,12,97,0.010000,10954
14717,17,143,0.010000,10956
14718,19,153,0.010000,10956
14719,19,171,0.010000,10956
14720,17,136,0.010000,10956
14721,8,54,0.010000,10956
14722,13,102,0.010000,10956
14723,16,113,0.010000,10956
14724,25,198,0.010000,10956
14725,16,126,0.010000,10956
14726,7,75,0.010000,10956
14727,18,125,0.010000,10957
14728,16,136,0.010000,10957
14729,10,88,0.010000,10957
14730,14,105,0.010000,10957
14731,18,178,0.010000,10957
14732,22,192,0.010000,10957
14733,21,151,0.010000,10957
14734,29,237,0.010000,10957
14735,3,37,0.010000,10957
14736,16,126,0.010000,10957
14737,14,107,0.010000,10957
14738,25,240,0.010000,10957
14739,14,120,0.010000,10957
14740,15,129,0.010000,10958
14741,22,155,0.010000,10960
14742,10,66,0.010000,10960
14743,12,101,0.010000,10961
14744,12,85,0.010000,10962
14745,17,131,0.010000,10962
14746,19,130,0.010000,10963
14747,13,113,0.010000,10963
14748,19,113,0.010000,10963
14749,4,24,0.010000,10963
14750,15,90,0.010000,10963
14751,18,145,0.010000,10963
14752,13,106,0.010000,10964
14753,18,156,0.010000,10964
14754,22,180,0.010000,10964
14755,12,91,0.010000,10964
14756,13,127,0.010000,10965
14757,20,130,0.010000,10965
14758,12,85,0.010000,10967
14759,21,155,0.010000,10968
14760,13,94,0.010000,10969
14761,19,154,0.010000,10971
14762,21,180,0.010000,10971
14763,14,94,0.010000,10972
14764,16,153,0.010000,10972
14765,24,212,0.010000,10973
14766,22,186,0.010000,10974
14767,11,95,0.010000,10974
14768,9,75,0.010000,10974
14769,16,116,0.010000,10974
14770,19,156,0.010000,10974
14771,14,95,0.010000,10975
14772,19,170,0.010000,10975
14773,21,183,0.010000,10975
14774,15,136,0.010000,10975
14775,9,61,0.010000,10975
14776,12,105,0.010000,10975
14777,21,187,0.010000,10975
14778,18,164,0.010000,10975
14779,14,137,0.010000,10976
14780,4,26,0.010000,10977
14781,9,67,0.010000,10977
14782,15,110,0.010000,10977
14783,27,287,0.010000,10977
14784,19,145,0.010000,10977
14785,8,62,0.010000,10977
14786,11,96,0.010000,10977
14787,10,79,0.010000,10977
14788,19,143,0.010000,10978
14789,14,101,0.010000,10978
14790,20,177,0.010000,10978
14791,9,67,0.010000,10979
14792,13,125,0.010000,10979
14793,13,102,0.010000,10980
14794,9,72,0.010000,10980
14795,22,192,0.010000,10981
14796,16,142,0.010000,10981
14797,14,143,0.010000,10983
14798,13,96,0.010000,10984
14799,21,180,0.010000,10984
14800,11,83,0.010000,10984
14801,18,109,0.010000,10985
14802,13,91,0.010000,10985
14803,28,241,0.010000,10985
14804,17,156,0.010000,10985
14805,28,221,0.010000,10985
14806,26,221,0.010000,10986
14807,11,74,0.010000,10987
14808,15,131,0.010000,10988
14809,10,75,0.010000,10988
14810,11,76,0.010000,10988
14811,15,136,0.010000,10989
14812,18,134,0.010000,10990
14813,10,78,0.010000,10990
14814,13,118,0.010000,10991
14815,17,131,0.010000,10991
14816,12,113,0.010000,10991
14817,16,138,0.010000,10991
14818,10,80,0.010000,10992
14819,10,61,0.010000,10992
14820,15,114,0.010000,10992
14821,17,118,0.010000,10992
14822,17,155,0.010000,10992
14823,14,74,0.010000,10993
14824,2,18,0.010000,10993
14825,5,39,0.010000,10993
14826,14,93,0.010000,10993
14827,12,104,0.010000,10993
14828,8,44,0.010000,10993
14829,6,48,0.010000,10993
14830,11,71,0.010000,10993
14831,18,123,0.010000,10993
14832,24,172,0.010000,10993
14833,14,128,0.010000,10993
14834,7,37,0.010000,10993
14835,12,80,0.010000,10994
14836,15,113,0.010000,10994
14837,23,200,0.010000,10994
14838,20,161,0.010000,10994
14839,13,124,0.010000,10994
14840,29,234,0.010000,10995
14841,21,178,0.010000,10997
14842,18,116,0.010000,10997
14843,18,147,0.010000,10997
14844,16,139,0.010000,10997
14845,14,96,0.010000,10997
14846,19,150,0.010000,10997
14847,20,158,0.010000,10998
14848,9,73,0.010000,10998
14849,6,51,0.010000,10999
14850,16,128,0.010000,10999
14851,15,130,0.010000,10999
14852,16,114,0.010000,10999
14853,12,89,0.010000,10999
14854,6,38,0.010000,10999
14855,10,74,0.010000,10999
14856,9,69,0.010000,10999
14857,20,169,0.010000,10999
14858,9,64,0.010000,11000
14859,25,160,0.010000,11001
14860,22,186,0.010000,11001
14861,14,118,0.010000,11001
14862,20,168,0.010000,11001
14863,9,50,0.010000,11001
14864,7,58,0.010000,11001
14865,5,43,0.010000,11002
14866,16,123,0.010000,11002
14867,5,45,0.010000,11002
14868,12,103,0.010000,11002
14869,10,74,0.010000,11002
14870,14,109,0.010000,11002
14871,10,64,0.010000,11002
14872,7,47,0.010000,11002
14873,16,136,0.010000,11003
14874,20,135,0.010000,11004
14875,8,70,0.010000,11004
14876,15,101,0.010000,11004
14877,8,74,0.010000,11004
14878,10,88,0.010000,11004
14879,18,132,0.010000,11005
14880,9,61,0.010000,11005
14881,13,111,0.010000,11005
14882,15,106,0.010000,11005
14883,19,169,0.010000,11005
14884,21,200,0.010000,11006
14885,24,205,0.010000,11008
14886,16,116,0.010000,11009
14887,21,161,0.010000,11009
14888,13,91,0.010000,11009
14889,8,57,0.010000,11009
14890,18,162,0.010000,11009
14891,18,142,0.010000,11010
14892,18,142,0.010000,11013
14893,9,81,0.010000,11013
14894,24,178,0.010000,11013
14895,19,163,0.010000,11013
14896,13,76,0.010000,11013
14897,4,42,0.010000,11014
14898,19,134,0.010000,11014
14899,21,182,0.010000,11015
14900,29,251,0.010000,11015
14901,19,141,0.010000,11015
14902,9,69,0.010000,11015
14903,4,36,0.010000,11016
14904,15,111,0.010000,11016
14905,30,261,0.010000,11016
14906,22,174,0.010000,11016
14907,21,146,0.010000,11016
14908,20,175,0.010000,11017
14909,14,120,0.010000,11018
14910,20,174,0.010000,11018
14911,19,124,0.010000,11018
14912,18,132,0.010000,11019
14913,11,105,0.010000,11019
14914,3,14,0.010000,11021
14915,22,168,0.010000,11021
14916,8,53,0.010000,11021
14917,20,202,0.010000,11022
14918,14,99,0.010000,11023
14919,16,121,0.010000,11023
14920,19,165,0.010000,11024
14921,12,85,0.010000,11024
14922,17,121,0.010000,11024
14923,11,69,0.010000,11025
14924,21,159,0.010000,11025
14925,27,198,0.010000,11025
14926,19,173,0.010000,11025
14927,14,86,0.010000,11025
14928,7,52,0.010000,11025
14929,20,175,0.010000,11025
14930,18,121,0.010000,11025
14931,6,43,0.010000,11025
14932,14,124,0.010000,11025
14933,9,55,0.010000,11025
14934,4,22,0.010000,11025
14935,9,89,0.010000,11026
14936,10,77,0.010000,11026
14937,11,62,0.010000,11026
14938,18,142,0.010000,11027
14939,15,113,0.010000,11028
14940,14,112,0.010000,11029
14941,19,167,0.010000,11029
14942,16,131,0.010000,11030
14943,19,170,0.010000,11030
14944,16,154,0.010000,11030
14945,7,40,0.010000,11030
14946,8,38,0.010000,11030
14947,6,36,0.010000,11030
14948,7,43,0.010000,11031
14949,19,181,0.010000,11031
14950,16,126,0.010000,11032
14951,13,109,0.010000,11032
14952,0,7,0.010000,11032
14953,19,150,0.010000,11032
14954,8,47,0.010000,11032
14955,24,223,0.010000,11034
14956,17,149,0.010000,11034
14957,15,99,0.010000,11034
14958,16,108,0.010000,11034
14959,22,164,0.010000,11034
14960,11,81,0.010000,11034
14961,7,53,0.010000,11034
14962,11,86,0.010000,11034
14963,16,130,0.010000,11034
14964,19,143,0.010000,11034
14965,9,63,0.010000,11034
14966,15,124,0.010000,11035
14967,12,118,0.010000,11035
14968,19,157,0.010000,11035
14969,19,164,0.010000,11036
14970,17,154,0.010000,11037
14971,17,134,0.010000,11037
14972,9,47,0.010000,11037
14973,15,100,0.010000,11037
14974,14,102,0.010000,11037
14975,13,116,0.010000,11037
14976,16,148,0.010000,11037
14977,22,170,0.010000,11040
14978,15,132,0.010000,11040
14979,22,164,0.010000,11042
14980,12,80,0.010000,11042
14981,15,111,0.010000,11042
14982,17,121,0.010000,11043
14983,17,165,0.010000,11044
14984,10,62,0.010000,11044
14985,9,62,0.010000,11044
14986,15,125,0.010000,11046
14987,20,156,0.010000,11046
14988,19,156,0.010000,11046
14989,24,234,0.010000,11046
14990,9,75,0.010000,11046
14991,9,76,0.010000,11046
14992,21,146,0.010000,11046
14993,11,84,0.010000,11046
14994,14,117,0.010000,11046
14995,9,79,0.010000,11047
14996,11,86,0.010000,11047
14997,20,187,0.010000,11048
14998,27,222,0.010000,11049
14999,14,104,0.010000,11050
15000,19,129,0.010000,11050
15001,9,61,0.010000,11051
15002,11,67,0.010000,11051
15003,10,71,0.010000,11052
15004,11,75,0.010000,11052
15005,10,63,0.010000,11053
15006,16,125,0.010000,11054
15007,12,89,0.010000,11054
15008,10,73,0.010000,11054
15009,13,117,0.010000,11054
15010,22,209,0.010000,11054
15011,11,64,0.010000,11055
15012,24,240,0.010000,11055
15013,16,99,0.010000,11055
15014,17,158,0.010000,11056
15015,17,155,0.010000,11056
15016,14,122,0.010000,11056
15017,21,198,0.010000,11057
15018,17,147,0.010000,11058
15019,9,58,0.010000,11058
15020,10,100,0.010000,11058
15021,10,82,0.010000,11058
15022,28,288,0.010000,11058
15023,8,56,0.010000,11058
15024,12,91,0.010000,11058
15025,24,201,0.010000,11059
15026,21,191,0.010000,11059
15027,25,220,0.010000,11060
15028,6,42,0.010000,11060
15029,21,199,0.010000,11061
15030,19,131,0.010000,11061
15031,21,182,0.010000,11061
15032,10,76,0.010000,11062
15033,16,118,0.010000,11062
15034,8,42,0.010000,11062
15035,4,41,0.010000,11062
15036,9,71,0.010000,11062
15037,13,126,0.010000,11063
15038,13,113,0.010000,11063
15039,16,140,0.010000,11063
15040,11,101,0.010000,11063
15041,13,104,0.010000,11064
15042,12,87,0.010000,11064
15043,18,169,0.010000,11064
15044,0,10,0.010000,11064
15045,10,97,0.010000,11064
15046,20,158,0.010000,11064
15047,10,66,0.010000,11065
15048,4,29,0.010000,11065
15049,18,117,0.010000,11065
15050,16,143,0.010000,11066
15051,13,115,0.010000,11067
15052,8,58,0.010000,11067
15053,19,126,0.010000,11068
15054,22,205,0.010000,11070
15055,23,180,0.010000,11071
15056,13,121,0.010000,11071
15057,15,95,0.010000,11071
15058,12,81,0.010000,11071
15059,10,96,0.010000,11071
15060,21,133,0.010000,11071
15061,10,71,0.010000,11071
15062,27,259,0.010000,11072
15063,12,88,0.010000,11072
15064,23,203,0.010000,11073
15065,14,140,0.010000,11073
15066,10,68,0.010000,11074
15067,14,103,0.010000,11074
15068,16,136,0.010000,11074
15069,24,206,0.010000,11074
15070,8,60,0.010000,11074
15071,11,98,0.010000,11074
15072,13,92,0.010000,11074
15073,25,202,0.010000,11075
15074,7,52,0.010000,11075
15075,17,154,0.010000,11075
15076,20,138,0.010000,11075
15077,0,9,0.010000,11075
15078,16,95,0.010000,11076
15079,24,194,0.010000,11076
15080,18,138,0.010000,11076
15081,8,56,0.010000,11076
15082,21,158,0.010000,11076
15083,26,191,0.010000,11076
15084,23,193,0.010000,11076
15085,11,79,0.010000,11076
15086,11,80,0.010000,11076
15087,3,20,0.010000,11076
15088,0,7,0.010000,11076
15089,9,62,0.010000,11076
15090,11,94,0.010000,11076
15091,16,119,0.010000,11076
15092,15,144,0.010000,11076
15093,28,261,0.010000,11076
15094,21,152,0.010000,11076
15095,12,73,0.010000,11077
15096,8,47,0.010000,11078
